slice,slice_value,model,n_rows,MAE,RMSE,Bias,WAPE,sMAPE_pct,AsymWAPE,UPR,OPR
demand_class,Lumpy,XGBoost_soft,22080,4.802298826291214,34.79375526344187,0.3925829042966487,1.763395887055096,70.02644326132523,1.1275453351413303,0.8096200591844475,0.9537758278706491
demand_class,Lumpy,XGBoost_hard,22080,3.2822302413088766,35.992723218026654,-1.5334896639356885,1.2052293114716202,20.40704540910662,0.9911844652281407,0.884162042106401,0.32106726936521923
demand_class,Smooth,Statistical,475,1.7283700915200082,2.2671642468703346,0.06731941749960493,0.6495061657215221,84.2449296840722,0.42457143028262007,0.3121040625631692,0.33740210315835295
demand_class,Smooth,LightGBM,475,2.119122464007897,3.0561075200547925,-1.8526732939839095,0.7963474449396764,119.04657237234645,0.7629710325553426,0.7462828263631757,0.05006461857650076
demand_class,Smooth,XGBoost_soft,475,1.7212241504421053,2.477611538101493,-1.0730942596631579,0.6468207843829114,92.12272982534475,0.5656336277056963,0.5250400493670886,0.1217807350158228
demand_class,Smooth,XGBoost_hard,475,1.7585051844210526,2.26200949590761,0.10679800294736844,0.660830666613924,80.74722524260349,0.42717586334388186,0.31034846170886077,0.35048220490506327
demand_class,Erratic,Statistical,50,1.8285500957600531,2.269792118398782,-0.481725106049251,0.708740347193819,90.76985512089442,0.534731950590356,0.4477277522886247,0.26101259490519413
demand_class,Erratic,LightGBM,50,2.119571296534646,2.96288463181176,-1.9171638139774745,0.8215392622227309,119.95248447125354,0.7953884246830445,0.7823130059132016,0.0392262563095293
demand_class,Erratic,XGBoost_soft,50,1.848929954,2.630753377202949,-1.3808404459999999,0.7166395170542635,91.72782097280425,0.6561628364341086,0.625924496124031,0.09071502093023255
demand_class,Erratic,XGBoost_hard,50,1.76837155,2.244917787674983,-0.19000739400000008,0.6854153294573643,79.8691508983533,0.48149231188630487,0.3795308031007752,0.3058845263565892
week,2026-01-12 00:00:00,Statistical,17963,0.6334109505119268,8.430062791965042,-0.3776507784958361,1.1311224678442926,31.68377624661483,0.9788800325483706,0.9027588149004097,0.2283636529438829
week,2026-01-12 00:00:00,LightGBM,17963,0.6802701463644607,8.315056793973785,-0.3218756940443258,1.214801932512656,31.250526565814965,1.0014659631642586,0.8947979784900603,0.3200039540225958
week,2026-01-12 00:00:00,XGBoost_soft,17963,0.794622454852753,8.063036663547885,-0.07924913863051825,1.4190081674639627,30.106677560572493,0.993178864375518,0.7802642128312953,0.6387439546326672
week,2026-01-12 00:00:00,XGBoost_hard,17963,0.6121281911150698,7.91729360952518,-0.38880849053053496,1.093116482453524,9.498033064633368,0.960184389084402,0.8937183423998409,0.19939814005368325
week,2026-01-19 00:00:00,Statistical,17963,0.6433152868540312,5.2212192528394805,-0.4227797728022285,1.061145316598619,31.55285627433049,0.9398879110610456,0.8792592082922587,0.18188610830636054
week,2026-01-19 00:00:00,LightGBM,17963,0.6866728685995565,5.173680075227059,-0.3673402694069929,1.1326634287101776,31.09463473200319,0.9570842588511013,0.8692946739215631,0.26336875478861427
week,2026-01-19 00:00:00,XGBoost_soft,17963,0.7504063205656071,4.921033983371433,-0.1235838376317987,1.237791435842057,29.704093224790427,0.8931445958989899,0.7208211759274564,0.5169702599146005
week,2026-01-19 00:00:00,XGBoost_hard,17963,0.5963534565273061,5.466938709881434,-0.4167354123476035,0.9836820146556473,9.55890086571225,0.8849223290847873,0.8355424862993571,0.14813952835629018
week,2026-01-26 00:00:00,Statistical,17963,0.40495741327544277,3.0661741248247374,-0.08438933091924104,1.510433973145095,32.73684595040945,1.1118760783939565,0.9125971310183871,0.597836842126708
week,2026-01-26 00:00:00,LightGBM,17963,0.4453911520121898,3.0060842020484286,-0.034178337091249684,1.6612461095504496,32.47188295169106,1.1499908635354408,0.8943632405279364,0.7668828690225132
week,2026-01-26 00:00:00,XGBoost_soft,17963,0.5884651504659578,3.6887155043211686,0.16839435800367422,2.194891922304817,31.783327209640586,1.253898888622647,0.7834023717815615,1.411489550523256
week,2026-01-26 00:00:00,XGBoost_hard,17963,0.31919162586984356,3.5446502682369627,-0.17156703658074934,1.1905396959094685,7.424526295814118,1.0070000712278515,0.9152302588870433,0.2753094370224253
week,2026-02-02 00:00:00,Statistical,17963,0.5348077699989654,4.783338765254269,-0.21982659939952917,1.3232440733459252,34.13835202254246,1.0634641483010365,0.9335741857785923,0.38966988756733295
week,2026-02-02 00:00:00,LightGBM,17963,0.5720217967828282,4.718922450434699,-0.16915695883148865,1.415320597191452,33.739486059123465,1.0830588394265341,0.9169279605440752,0.4983926366473767
week,2026-02-02 00:00:00,XGBoost_soft,17963,0.7139367951394533,5.080773934464874,0.04042242345320935,1.766452706761708,32.91244404284983,1.1442968461749312,0.8332189158815427,0.9332337908801654
week,2026-02-02 00:00:00,XGBoost_hard,17963,0.4437722504982463,4.914088715977737,-0.3006180295106608,1.0980001288842973,9.655070962123949,0.9799340466253444,0.9209010054958677,0.17709912338842976
